Candidate Ref,DOJ Extended,Duration to accept offer,Notice period,Offered band,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,Candidate relocate actual,Gender,Candidate Source,Rex in Yrs,LOB,Location,Age,Status
3289151,Yes,12,30,E1,100,250,75,No,No,Male,Direct,3,INFRA,Chennai,27,Joined
3289155,Yes,12,30,E1,100,250,75,No,No,Male,Direct,3,INFRA,Chennai,25,Joined
3289163,Yes,30,60,E3,,,,No,No,Male,Employee Referral,6,INFRA,Mumbai,30,Joined
3289177,No,2,30,E2,10,275,240.91,No,No,Male,Direct,8,INFRA,Chennai,36,Joined
3289184,Yes,10,30,E1,50,-17.5,-45,No,No,Male,Employee Referral,2,INFRA,Bangalore,29,Joined
3289226,Yes,92,60,E3,11.76,12.94,1.05,Yes,No,Male,Direct,9,AXON,Noida,33,Joined
3289243,No,8,30,E1,45.32,41.97,-2.31,No,No,Male,Agency,4,ERS,Bangalore,27,Joined
3289659,No,0,60,E1,33.85,,,Yes,No,Male,Direct,1,INFRA,Noida,30,Not Joined
3290640,No,0,30,E2,66.67,66.67,0,Yes,No,Female,Direct,3,INFRA,Bangalore,26,Not Joined
3290641,No,,30,E2,28.57,28.57,0,Yes,No,Female,Direct,2,CORP,Noida,24,Not Joined
3290651,No,0,30,E1,40,,,Yes,No,Female,Direct,1,INFRA,Noida,25,Not Joined
3290699,No,,45,E3,40,80,28.57,Yes,No,Male,Direct,2,CORP,Noida,24,Not Joined
3290739,No,0,60,E1,71.43,71.43,0,No,No,Female,Agency,3,ERS,Bangalore,29,Joined
3290741,No,,30,E0,66.67,66.67,0,No,No,Female,Direct,1,BSERV,Noida,30,Not Joined
3290784,No,,30,E1,,,,No,No,Female,Direct,3,BSERV,Pune,22,Not Joined
3291917,No,,60,E2,29.63,38.89,7.14,No,No,Male,Agency,4,INFRA,Chennai,26,Not Joined
3293427,No,11,90,E2,21.43,44.29,18.82,No,No,Male,Direct,7,AXON,Bangalore,33,Not Joined
3293487,Yes,37,30,E1,42.86,71.43,20,No,No,Male,Direct,3,AXON,Bangalore,26,Joined
3293505,Yes,72,30,E1,71.7,65.98,-3.33,No,No,Male,Direct,2,ERS,Chennai,27,Joined
3293526,Yes,2,60,E2,16.28,25.58,8,No,Yes,Male,Direct,7,ETS,Noida,33,Joined
3293556,Yes,7,30,E1,15.38,15.38,0,No,No,Male,Agency,6,BFSI,Mumbai,32,Joined
3293575,No,11,30,E2,30.72,30.72,0,No,No,Male,Employee Referral,5,INFRA,Noida,28,Joined
3293638,No,1,30,E1,20,20,0,No,No,Female,Direct,1,INFRA,Noida,24,Joined
3293648,Yes,2,30,E1,5.26,5.26,0,No,No,Male,Direct,1,INFRA,Noida,27,Not Joined
3293740,Yes,16,30,E1,25,68.4,34.72,No,No,Male,Agency,2,INFRA,Chennai,30,Not Joined
3293747,Yes,42,30,E2,50,100,33.33,No,No,Male,Agency,6,INFRA,Bangalore,31,Joined
3293748,Yes,15,30,E1,47.06,32.35,-10,No,No,Male,Direct,2,ERS,Chennai,25,Not Joined
3293755,No,12,30,E1,50,50,0,No,No,Female,Agency,1,INFRA,Noida,24,Joined
3293757,No,2,30,E1,35.71,35.71,0,No,No,Male,Direct,4,Healthcare,Chennai,25,Joined
3293797,Yes,39,30,E1,,95.83,,No,No,Female,Employee Referral,3,BFSI,Chennai,27,Not Joined
3293805,No,2,45,E2,66.67,33.33,-20,No,No,Male,Direct,4,INFRA,Chennai,27,Joined
3293811,No,32,30,E1,30.21,25,-4,No,No,Male,Direct,4,AXON,Bangalore,27,Joined
3293836,No,2,30,E1,50,68,12,No,No,Male,Agency,1,INFRA,Noida,24,Joined
3293841,No,28,30,E2,33.33,25.13,-6.15,Yes,No,Male,Direct,6,AXON,Bangalore,37,Joined
3293866,Yes,18,30,E1,33.33,26.67,-5,No,No,Male,Direct,4,AXON,Bangalore,32,Joined
3293873,Yes,13,30,E2,20.37,14.81,-4.62,Yes,No,Male,Direct,10,AXON,Bangalore,35,Joined
3293891,Yes,12,90,E1,40,26,-10,Yes,No,Female,Direct,3,ERS,Chennai,26,Joined
3293903,No,5,30,E1,56.25,56.25,0,No,No,Male,Agency,4,ERS,Bangalore,32,Joined
3293952,Yes,89,30,E2,45.45,33.33,-8.33,No,No,Male,Direct,7,AXON,Bangalore,32,Joined
3293960,Yes,69,30,E1,50,42.5,-5,No,Yes,Male,Direct,4,ERS,Chennai,25,Joined
3293966,No,1,60,E2,16.67,16.67,0,No,No,Male,Direct,6,ETS,Bangalore,30,Joined
3293977,Yes,8,30,E1,80,60,-11.11,No,No,Male,Direct,2,ERS,Bangalore,30,Joined
3293982,No,0,30,E2,33.85,15.38,-13.79,No,No,Male,Direct,9,INFRA,Mumbai,33,Joined
3294024,Yes,91,60,E1,108.33,36.36,-34.55,No,No,Male,Employee Referral,3,ERS,Chennai,26,Joined
3294064,No,54,30,E2,122.22,52.78,-31.25,No,No,Male,Direct,5,ERS,Chennai,28,Joined
3294077,Yes,44,30,E1,60,86.67,16.67,No,No,Male,Direct,2,BFSI,Mumbai,32,Joined
3294101,No,,60,E2,36.75,32.48,-3.13,No,No,Male,Agency,8,ETS,Noida,31,Not Joined
3294122,No,4,60,E2,51.11,55.56,2.94,No,No,Male,Direct,5,INFRA,Chennai,29,Joined
3294151,No,2,30,E1,28.89,28.89,0,No,Yes,Male,Agency,6,ETS,Chennai,38,Joined
3294160,Yes,,60,E1,41.82,63.64,15.38,Yes,No,Male,Agency,3,ERS,Chennai,26,Not Joined
3294168,Yes,46,30,E1,42.86,42.86,0,No,No,Male,Agency,2,ERS,Chennai,24,Joined
3294181,No,7,90,E1,63.04,41.3,-13.33,No,No,Male,Employee Referral,6,CSMP,Chennai,31,Joined
3294201,Yes,32,30,E1,44.44,38.89,-3.85,No,No,Male,Direct,1,INFRA,Chennai,21,Joined
3294209,Yes,63,30,E1,30.95,30.95,0,No,Yes,Male,Agency,5,ETS,Chennai,27,Joined
3294218,Yes,3,30,E1,32.21,32.21,0,No,Yes,Male,Agency,5,ETS,Chennai,28,Joined
3294227,Yes,45,30,E1,17.54,14.04,-2.99,No,Yes,Male,Agency,4,ERS,Chennai,29,Joined
3294229,No,0,30,E1,74.93,63.27,-6.67,No,No,Male,Direct,6,ERS,Chennai,28,Joined
3294232,Yes,33,30,E1,116.67,116.67,0,No,No,Male,Agency,2,ERS,Chennai,27,Joined
3294234,Yes,3,30,E1,48.15,66.67,12.5,No,Yes,Male,Agency,4,ERS,Chennai,35,Joined
3294242,Yes,4,30,E1,73.33,60,-7.69,No,No,Male,Agency,4,ERS,Chennai,28,Not Joined
3294249,Yes,5,45,E1,0,0,0,Yes,No,Male,Agency,2,ERS,Chennai,25,Not Joined
3294253,No,5,30,E2,40.63,36.72,-2.78,No,No,Female,Agency,7,ERS,Chennai,28,Not Joined
3294255,Yes,22,30,E1,160,160,0,No,No,Male,Agency,1,ERS,Chennai,26,Joined
3294268,No,4,60,E1,62.16,62.16,0,No,No,Male,Agency,3,ETS,Chennai,27,Not Joined
3294294,Yes,2,30,E1,143.75,143.75,0,No,Yes,Male,Employee Referral,2,ERS,Chennai,25,Joined
3294300,No,0,60,E3,15.46,15.46,0,Yes,Yes,Male,Direct,7,INFRA,Noida,30,Joined
3294306,Yes,50,30,E1,41.82,41.82,0,No,No,Male,Agency,2,ERS,Chennai,24,Joined
3294308,Yes,68,30,E1,71.88,39.06,-19.09,No,Yes,Female,Agency,2,ERS,Chennai,24,Joined
3294321,No,,30,E1,59.46,41.89,-11.02,No,No,Male,Agency,3,ERS,Chennai,31,Not Joined
3294322,Yes,42,45,E1,25,25,0,No,Yes,Male,Agency,3,ETS,Chennai,29,Joined
3294350,Yes,80,30,E1,74.29,57.95,-9.38,No,No,Male,Agency,4,ERS,Bangalore,27,Joined
3294354,Yes,3,30,E1,60,38,-13.75,No,No,Male,Agency,4,ERS,Chennai,29,Not Joined
3294359,No,3,30,E1,57.14,42.86,-9.09,No,Yes,Female,Agency,3,ERS,Chennai,27,Joined
3294366,Yes,66,45,E2,37.5,37.5,0,No,No,Male,Direct,8,AXON,Bangalore,32,Not Joined
3294369,Yes,6,30,E1,59.09,42.05,-10.71,No,No,Male,Agency,3,ERS,Chennai,25,Not Joined
3294372,No,8,30,E2,53.33,60,4.35,No,No,Male,Agency,8,CSMP,Chennai,36,Not Joined
3294395,Yes,50,30,E1,116.67,116.67,0,No,Yes,Male,Agency,1,ERS,Chennai,23,Joined
3294403,Yes,54,30,E1,100,74,-13,No,No,Male,Direct,2,ERS,Chennai,27,Joined
3294409,No,,30,E1,34.33,41.79,5.56,No,No,Male,Direct,5,AXON,Noida,30,Not Joined
3294421,No,3,30,E1,85.19,108.33,12.5,No,No,Male,Agency,4,BFSI,Chennai,30,Joined
3294425,No,,30,E2,10,-4,-12.73,No,No,Male,Direct,10,ERS,Chennai,37,Not Joined
3294432,Yes,47,30,E1,53.06,53.06,0,No,Yes,Female,Direct,3,ERS,Chennai,27,Joined
3294441,No,,90,E1,55.56,38.89,-10.71,No,No,Male,Agency,4,ERS,Chennai,26,Not Joined
3294472,Yes,10,60,E2,50.09,28.65,-14.29,No,Yes,Male,Direct,8,ERS,Chennai,31,Joined
3294502,No,18,30,E1,36.36,36.36,0,No,Yes,Male,Agency,3,ERS,Chennai,26,Joined
3294556,No,,60,E2,28.57,35.71,5.56,No,No,Male,Direct,5,INFRA,Hyderabad,27,Not Joined
3294573,Yes,54,60,E1,50,45,-3.33,No,No,Male,Direct,3,Healthcare,Chennai,28,Joined
3294583,Yes,52,30,E1,42.86,42.86,0,No,No,Male,Direct,4,Healthcare,Chennai,27,Joined
3294607,No,3,90,E1,63.4,41.61,-13.33,No,No,Male,Direct,4,Healthcare,Chennai,27,Not Joined
3294673,No,,30,E1,73.08,39.42,-19.44,No,No,Male,Direct,2,ERS,Chennai,25,Not Joined
3294986,No,,60,E2,33.33,27.78,-4.17,Yes,No,Male,Direct,6,SALES,Chennai,28,Not Joined
3295286,No,1,30,E2,62.04,62.04,0,No,No,Male,Employee Referral,3,INFRA,Noida,27,Joined
3299079,Yes,20,30,E1,60.49,40.74,-12.31,Yes,No,Male,Direct,3,ERS,Chennai,27,Not Joined
3299151,Yes,12,30,E1,87.5,56.25,-16.67,No,No,Male,Direct,2,ERS,Chennai,27,Not Joined
3299382,Yes,6,45,E1,105.26,105.26,0,No,No,Female,Agency,2,ERS,Chennai,24,Joined
3299487,Yes,74,60,E1,84.21,78.95,-2.86,No,Yes,Male,Direct,6,AXON,Noida,31,Joined
3299510,Yes,,90,E3,13.55,6.23,-6.45,Yes,No,Male,Direct,8,AXON,Noida,39,Not Joined
3299513,Yes,4,30,E1,22.22,22.22,0,No,Yes,Male,Agency,4,ETS,Chennai,30,Joined
3299533,Yes,64,60,E1,60,60,0,No,No,Male,Direct,3,Healthcare,Chennai,25,Joined
3299548,No,16,30,E1,44.4,44.4,0,No,Yes,Female,Direct,2,ERS,Chennai,25,Joined
3299568,Yes,70,60,E1,33.33,33.33,0,No,No,Male,Direct,5,Healthcare,Chennai,31,Joined
3299583,Yes,12,30,E1,113.99,74.9,-18.27,No,No,Male,Direct,3,ERS,Chennai,26,Not Joined
3299630,No,7,45,E1,25,20.83,-3.33,No,No,Male,Direct,3,AXON,Bangalore,27,Joined
3299640,Yes,7,60,E1,57.89,57.89,0,No,No,Male,Direct,3,Healthcare,Chennai,27,Joined
3299653,Yes,10,30,E3,38.78,42.86,2.94,Yes,Yes,Male,Direct,9,AXON,Noida,37,Joined
3299666,Yes,14,45,E1,51.11,37.78,-8.82,No,No,Male,Direct,4,AXON,Bangalore,26,Joined
3299670,No,,60,E1,40.13,27.39,-9.09,No,No,Male,Direct,4,EAS,Bangalore,28,Not Joined
3299684,No,53,60,E1,80,80,0,No,No,Male,Direct,2,Healthcare,Chennai,27,Not Joined
3299752,No,17,30,E1,51.52,36.36,-10,No,Yes,Male,Direct,2,ERS,Chennai,24,Joined
3299764,Yes,13,30,E1,50,68,12,No,No,Male,Agency,3,INFRA,Bangalore,25,Joined
3299843,Yes,1,30,E1,18.18,18.18,0,No,Yes,Male,Direct,7,AXON,Bangalore,27,Joined
3299850,Yes,14,30,E1,35.71,35.71,0,Yes,No,Male,Direct,6,AXON,Chennai,30,Not Joined
3299863,Yes,76,30,E2,44.44,33.33,-7.69,No,No,Male,Direct,8,AXON,Noida,34,Not Joined
3299943,Yes,70,60,E1,105.88,61.76,-21.43,No,No,Female,Direct,3,EAS,Chennai,25,Joined
3299955,No,14,30,E1,22.64,22.64,0,No,No,Male,Direct,4,Healthcare,Chennai,25,Joined
3299956,No,4,60,E1,55.56,22.22,-21.43,No,No,Male,Agency,5,ERS,Bangalore,27,Not Joined
3300007,Yes,62,60,E1,85.57,44.33,-22.22,No,No,Female,Direct,4,AXON,Chennai,29,Joined
3300015,Yes,9,30,E1,30,30,0,No,Yes,Female,Agency,4,ETS,Chennai,26,Joined
3300016,No,,60,E1,0,8.33,8.33,No,No,Male,Direct,4,Healthcare,Chennai,30,Not Joined
3300036,No,64,60,E1,66.67,62.5,-2.5,No,No,Female,Direct,4,AXON,Chennai,38,Joined
3300053,No,,30,E1,46.15,61.54,10.53,No,No,Male,Direct,4,AXON,Bangalore,28,Not Joined
3300057,No,6,45,E2,53.57,39.29,-9.3,No,No,Male,Direct,6,AXON,Chennai,30,Not Joined
3300059,Yes,41,30,E1,16.67,8.33,-7.14,No,No,Male,Direct,6,CSMP,Noida,35,Joined
3300060,Yes,9,30,E1,39.09,28.11,-7.89,No,No,Male,Agency,2,ERS,Bangalore,25,Not Joined
3300062,Yes,20,30,E1,66.67,45.83,-12.5,No,Yes,Male,Direct,3,EAS,Chennai,26,Joined
3300066,No,1,30,E1,62.5,62.5,0,No,No,Male,Employee Referral,1,INFRA,Noida,23,Joined
3300077,Yes,2,30,E1,90,50,-21.05,No,No,Male,Agency,2,ERS,Bangalore,31,Joined
3300080,No,,90,E2,25,1.56,-18.75,No,No,Male,Direct,7,AXON,Chennai,37,Not Joined
3300081,No,,30,E1,63.04,49.46,-8.33,Yes,No,Male,Direct,3,AXON,Bangalore,27,Not Joined
3300107,No,2,30,E1,42.86,42.86,0,No,No,Male,Agency,3,ERS,Bangalore,26,Joined
3300110,No,,30,E1,40.63,21.88,-13.33,No,No,Male,Direct,6,AXON,Chennai,28,Not Joined
3300117,No,,30,E1,114.29,42.86,-33.33,No,No,Male,Agency,2,ERS,Bangalore,26,Not Joined
3300123,No,5,30,E1,68.54,82.58,8.33,No,No,Male,Direct,3,AXON,Bangalore,27,Joined
3300127,Yes,3,30,E1,50,-2.5,-35,No,No,Male,Employee Referral,3,ERS,Noida,30,Joined
3300130,No,0,60,E1,25,50,20,No,No,Male,Agency,2,INFRA,Bangalore,25,Joined
3300153,No,9,30,E1,35.59,10.17,-18.75,No,No,Male,Agency,4,CSMP,Noida,28,Not Joined
3300156,No,4,30,E1,37.25,27.45,-7.14,No,No,Male,Direct,4,Healthcare,Chennai,27,Not Joined
3300167,Yes,53,90,E1,55.56,44.44,-7.14,No,No,Female,Employee Referral,3,CSMP,Noida,26,Not Joined
3300182,Yes,6,30,E1,45.83,45.83,0,No,No,Male,Direct,2,CSMP,Noida,30,Joined
3300190,Yes,37,30,E1,53.85,34.62,-12.5,No,No,Male,Direct,2,CSMP,Noida,25,Joined
3300201,Yes,72,60,E2,34.73,34.73,0,No,No,Male,Direct,8,INFRA,Hyderabad,41,Joined
3300224,No,19,30,E3,28.57,25,-2.78,No,Yes,Male,Agency,9,ETS,Chennai,31,Joined
3300229,Yes,11,30,E2,31.15,31.15,0,No,No,Male,Employee Referral,10,ERS,Chennai,36,Joined
3300236,No,,60,E1,42.86,35.71,-5,No,No,Male,Employee Referral,5,CORP,Noida,29,Not Joined
3300239,No,36,30,E1,42.86,42.86,0,No,No,Male,Agency,1,ERS,Bangalore,24,Joined
3300249,Yes,18,60,E1,50,45.83,-2.78,Yes,No,Male,Direct,4,EAS,Chennai,28,Joined
3300255,Yes,,30,E1,33.1,33.1,0,No,No,Female,Direct,2,CORP,Noida,24,Joined
3300267,Yes,33,30,E1,66.67,55,-7,No,Yes,Male,Agency,5,ERS,Bangalore,29,Joined
3300279,No,63,30,E1,36.36,36.36,0,No,No,Male,Direct,3,Healthcare,Chennai,28,Joined
3300284,No,10,60,E2,35,35,0,No,No,Male,Agency,8,ETS,Chennai,31,Not Joined
3300289,No,,60,E1,33.33,31.11,-1.67,No,No,Male,Agency,2,ERS,Noida,28,Not Joined
3300295,Yes,34,30,E1,38.89,28.97,-7.14,No,No,Male,Direct,5,CSMP,Noida,35,Joined
3300307,No,2,60,E1,57.61,46.74,-6.9,No,No,Female,Agency,3,BFSI,Chennai,26,Joined
3300311,Yes,44,30,E2,25.83,25.83,0,No,Yes,Male,Direct,7,ERS,Chennai,31,Joined
3300326,No,3,90,E1,39.53,34.88,-3.33,No,No,Male,Direct,4,Healthcare,Chennai,28,Not Joined
3300338,No,,30,E1,,-3.33,,Yes,No,Female,Direct,7,ERS,Chennai,29,Not Joined
3300345,No,9,30,E1,71.43,85.71,8.33,No,No,Male,Direct,3,CSMP,Chennai,26,Not Joined
3300346,Yes,62,30,E1,114.52,55.12,-27.69,No,Yes,Female,Employee Referral,3,ERS,Chennai,26,Joined
3300350,Yes,6,30,E1,53.85,92.31,25,No,No,Male,Direct,2,ERS,Chennai,24,Joined
3300373,Yes,53,30,E1,60.26,42.63,-11,No,No,Male,Agency,3,ERS,Chennai,26,Joined
3300377,No,42,60,E1,44.44,40,-3.08,No,No,Male,Direct,5,Healthcare,Chennai,30,Joined
3300400,Yes,3,45,E1,66.67,63.98,-1.61,No,Yes,Male,Direct,2,ETS,Bangalore,24,Joined
3300405,No,0,60,E1,50,,,No,No,Male,Direct,3,Healthcare,Chennai,27,Not Joined
3300424,Yes,73,30,E1,38.3,38.3,0,No,No,Female,Direct,4,Healthcare,Chennai,29,Joined
3300425,Yes,75,60,E1,57.89,57.89,0,No,Yes,Male,Agency,4,BFSI,Bangalore,29,Joined
3300456,No,6,60,E2,94.03,79.1,-7.69,No,Yes,Male,Agency,3,INFRA,Chennai,24,Joined
3300464,Yes,66,60,E1,100,84,-8,No,No,Male,Agency,3,ERS,Bangalore,26,Joined
3300478,No,,30,E1,30.77,30.77,0,No,No,Male,Direct,4,AXON,Bangalore,29,Not Joined
3300481,Yes,,30,E2,14.82,14.82,0,No,No,Male,Direct,8,CORP,Noida,31,Joined
3300487,Yes,27,60,E3,32,27.37,-3.5,No,No,Female,Direct,8,INFRA,Noida,32,Joined
3300494,No,23,30,E2,35.39,15.8,-14.47,No,Yes,Male,Direct,6,BFSI,Chennai,31,Joined
3300501,No,24,30,E1,25.64,25.64,0,No,No,Male,Agency,3,BFSI,Bangalore,26,Joined
3300506,No,,60,E1,53.85,7.69,-30,No,No,Male,Direct,4,AXON,Bangalore,29,Not Joined
3300535,No,11,30,E1,29.63,29.63,0,No,Yes,Male,Direct,4,AXON,Bangalore,36,Joined
3300578,Yes,96,30,E2,27.45,27.45,0,No,No,Male,Direct,7,AXON,Bangalore,29,Not Joined
3300607,No,,30,E1,66.67,-8.33,-45,No,No,Male,Employee Referral,2,INFRA,Chennai,26,Not Joined
3300622,Yes,12,45,E2,33,33,0,No,No,Female,Direct,8,INFRA,Chennai,30,Joined
3300624,No,21,30,E1,55.56,22.22,-21.43,No,No,Male,Agency,3,CSMP,Noida,27,Joined
3300630,Yes,79,30,E1,30.14,6.85,-17.89,No,No,Male,Direct,7,AXON,Bangalore,37,Joined
3300631,Yes,2,60,E1,0,49.25,49.25,No,No,Male,Agency,5,CSMP,Noida,26,Joined
3300632,No,1,30,E1,66.67,-20,-52,No,No,Male,Employee Referral,1,INFRA,Chennai,27,Joined
3300634,No,9,30,E2,66.67,14.31,-31.41,No,Yes,Female,Employee Referral,5,INFRA,Chennai,35,Joined
3300648,No,,60,E1,30,-10,-30.77,Yes,No,Female,Direct,3,ERS,Chennai,24,Not Joined
3300649,No,0,30,E1,50,25,-16.67,Yes,No,Male,Employee Referral,3,AXON,Bangalore,26,Not Joined
3300666,Yes,41,30,E1,47.06,32.35,-10,No,Yes,Male,Agency,2,ERS,Chennai,24,Joined
3300674,No,21,30,E1,35.56,37.78,1.64,No,No,Male,Direct,4,ETS,Noida,30,Joined
3300675,Yes,5,60,E1,50,50,0,No,No,Female,Employee Referral,1,INFRA,Bangalore,25,Not Joined
3300688,Yes,37,30,E1,50,10,-26.67,No,No,Male,Employee Referral,1,INFRA,Bangalore,24,Joined
3300694,Yes,29,30,E1,28.57,11.43,-13.33,No,Yes,Male,Direct,5,AXON,Noida,30,Joined
3300732,No,7,30,E1,23.22,18.48,-3.85,No,Yes,Female,Direct,1,INFRA,Noida,24,Joined
3300733,Yes,5,45,E2,66.67,53.33,-8,No,Yes,Male,Direct,5,ERS,Chennai,27,Joined
3300803,No,1,60,E2,50.94,39.62,-7.5,No,No,Male,Employee Referral,4,INFRA,Noida,28,Joined
3300826,No,0,30,E1,24.44,28.89,3.57,No,No,Male,Agency,3,BFSI,Bangalore,29,Not Joined
3300862,Yes,6,90,E3,42.86,28.57,-10,No,No,Male,Agency,11,INFRA,Noida,36,Joined
3300894,No,,60,E1,26.21,26.21,0,No,No,Male,Direct,4,Healthcare,Chennai,27,Not Joined
3300895,No,20,30,E1,35.42,29.17,-4.62,No,No,Male,Agency,6,AXON,Bangalore,32,Joined
3300910,No,14,30,E3,15,0,-13.04,No,Yes,Male,Agency,13,ETS,Noida,39,Joined
3300925,Yes,22,30,E1,62.5,75,7.69,No,No,Male,Direct,5,AXON,Bangalore,31,Not Joined
3300927,No,50,60,E1,44.58,39.76,-3.33,No,No,Male,Direct,4,Healthcare,Chennai,27,Not Joined
3300928,Yes,55,30,E1,85.71,65.71,-10.77,No,Yes,Male,Agency,3,AXON,Noida,27,Joined
3300943,Yes,23,30,E1,42.86,35.71,-5,No,No,Male,Agency,5,AXON,Bangalore,28,Joined
3300946,Yes,30,60,E1,90.48,74.6,-8.33,No,Yes,Male,Direct,3,ERS,Chennai,28,Joined
3300962,Yes,102,90,E2,76.47,53.53,-13,No,Yes,Male,Agency,7,ERS,Bangalore,32,Joined
3300971,No,16,30,E1,75,50,-14.29,No,Yes,Male,Agency,5,AXON,Noida,29,Joined
3300980,Yes,3,60,E1,50,50,0,No,No,Male,Direct,3,Healthcare,Chennai,25,Not Joined
3301011,No,10,45,E1,12.5,12.5,0,No,No,Male,Direct,2,ERS,Chennai,28,Not Joined
3301021,No,4,60,E1,38.1,38.1,0,No,No,Male,Direct,3,Healthcare,Chennai,27,Not Joined
3301108,Yes,10,30,E1,0,-4.44,-4.44,No,Yes,Male,Employee Referral,2,ERS,Chennai,29,Joined
3301147,No,43,30,E1,69.23,126.92,34.09,No,No,Male,Employee Referral,1,BFSI,Bangalore,26,Joined
3301166,No,0,60,E2,66.67,66.67,0,No,No,Female,Direct,3,INFRA,Noida,29,Joined
3301562,Yes,18,30,E1,33.33,33.33,0,Yes,No,Male,Employee Referral,5,ETS,Noida,30,Joined
3302362,No,2,30,E1,70.59,70.59,0,No,No,Male,Direct,2,Healthcare,Chennai,27,Not Joined
3304046,Yes,40,30,E1,54.55,38.18,-10.59,No,No,Male,Direct,5,ETS,Chennai,29,Joined
3304053,No,65,30,E1,17.11,17.11,0,No,No,Male,Direct,6,BFSI,Chennai,30,Joined
3304055,Yes,72,60,E1,43.94,43.94,0,No,No,Male,Direct,4,BFSI,Chennai,26,Not Joined
3304108,No,9,30,E1,44.74,31.58,-9.09,No,Yes,Male,Direct,4,AXON,Bangalore,30,Joined
3304146,No,,60,E2,41.77,5.78,-25.38,No,No,Male,Direct,5,AXON,Bangalore,34,Not Joined
3304178,No,,30,E1,23.08,4.62,-15,No,No,Male,Direct,4,AXON,Bangalore,28,Not Joined
3304197,Yes,41,30,E1,55.17,46.55,-5.56,Yes,No,Male,Direct,4,AXON,Bangalore,32,Joined
3304208,Yes,,60,E5,140.74,140.74,0,No,No,Male,Direct,26,ERS,Bangalore,50,Joined
3304212,No,28,90,E1,90.36,79.78,-5.56,No,No,Male,Agency,4,ERS,Hyderabad,26,Not Joined
3304217,No,,90,E2,77.42,57.26,-11.36,No,No,Female,Direct,6,AXON,Bangalore,28,Not Joined
3304339,Yes,92,90,E1,28.57,28.57,0,No,No,Male,Direct,4,AXON,Bangalore,32,Joined
3304425,No,7,30,E1,28,28,0,No,Yes,Female,Direct,1,AXON,Noida,26,Joined
3304438,No,,60,E1,88.15,52.87,-18.75,No,No,Male,Agency,5,AXON,Bangalore,27,Not Joined
3304464,No,,30,E3,20,44,20,No,No,Male,Agency,9,ETS,Noida,35,Not Joined
3304467,No,21,30,E1,38.89,27.78,-8,No,No,Male,Direct,4,ERS,Chennai,28,Not Joined
3304469,No,5,30,E2,11.11,22.22,10,No,Yes,Male,Employee Referral,6,ETS,Bangalore,28,Joined
3304476,Yes,83,60,E1,69.36,29.84,-23.33,No,No,Male,Agency,3,AXON,Bangalore,26,Not Joined
3304487,Yes,33,30,E2,25,125,80,No,No,Male,Direct,4,INFRA,Chennai,30,Joined
3304508,Yes,,30,E1,0,0,0,No,No,Female,Direct,3,CORP,Noida,26,Not Joined
3304539,Yes,5,30,E1,119.05,71.43,-21.74,No,No,Male,Direct,3,CSMP,Kolkata,27,Joined
3304558,No,,30,E1,123.21,87.5,-16,No,No,Male,Agency,3,CSMP,Noida,26,Not Joined
3304559,Yes,88,90,E1,44.44,44.44,0,No,No,Female,Direct,4,BFSI,Bangalore,26,Joined
3304569,Yes,5,45,E1,69.01,46.48,-13.33,No,Yes,Female,Agency,2,CSMP,Noida,25,Joined
3304581,Yes,3,60,E2,24.51,24.51,0,No,No,Male,Direct,8,BFSI,Bangalore,33,Joined
3304584,Yes,0,90,E2,23.35,,,No,No,Male,Direct,9,BFSI,Bangalore,39,Not Joined
3304586,Yes,21,60,E2,37.04,37.04,0,Yes,No,Male,Direct,8,BFSI,Bangalore,32,Joined
3304587,Yes,14,90,E2,29.63,29.63,0,No,No,Male,Direct,10,BFSI,Bangalore,36,Joined
3304588,No,5,60,E2,63.93,63.93,0,No,No,Male,Direct,6,BFSI,Bangalore,31,Not Joined
3304592,Yes,17,30,E1,85.19,85.19,0,No,No,Male,Agency,3,CSMP,Noida,27,Not Joined
3304597,Yes,18,30,E1,80,33.33,-25.93,No,Yes,Female,Agency,2,CSMP,Noida,25,Joined
3304606,Yes,6,30,E1,55.56,97.22,26.79,No,Yes,Male,Agency,3,CSMP,Noida,28,Joined
3304609,No,4,60,E1,71.43,57.14,-8.33,No,Yes,Female,Agency,3,CSMP,Noida,27,Joined
3304614,No,26,30,E1,32.35,30.88,-1.11,No,No,Male,Agency,2,Healthcare,Chennai,26,Joined
3304615,No,4,60,E1,69.49,55.37,-8.33,No,Yes,Male,Agency,3,CSMP,Noida,24,Joined
3304657,Yes,8,30,E2,12.9,3.23,-8.57,No,No,Male,Direct,11,EAS,Chennai,36,Not Joined
3304711,No,9,60,E1,71.05,44.74,-15.38,Yes,Yes,Male,Direct,4,AXON,Noida,28,Joined
3304772,Yes,0,30,E1,48.15,57.41,6.25,No,No,Male,Employee Referral,2,INFRA,Others,27,Joined
3304838,No,,45,E1,31.58,5.26,-20,No,No,Male,Direct,3,ERS,Bangalore,27,Not Joined
3304925,No,,60,E1,55.34,26.21,-18.75,Yes,No,Male,Agency,3,CSMP,Kolkata,28,Not Joined
3304970,Yes,7,30,E1,14.29,-7.14,-18.75,No,No,Male,Direct,4,CSMP,Noida,33,Joined
3304974,No,4,60,E1,73.41,58.96,-8.33,No,No,Male,Agency,3,ERS,Bangalore,26,Not Joined
